,0
0,1.1484393634332575
1,1.5919593343956193
2,1.0107591497453743
3,1.0949881270007447
4,0.8985918175478048
5,1.305963875644744
6,1.2512911805373164
7,1.2913905188750772
8,1.2576928787000161
9,1.0233142110655802
10,1.4370203600065703
11,2.101337030461863
12,1.174163067554992
13,1.0624716427698324
14,0.9372252037139437
15,0.8349023599201428
16,1.603286138091267
17,0.9928816097462709
18,1.2906887254702402
19,0.9108412559537646
20,0.9790608991829802
21,1.3824735763717972
22,1.102474478194805
23,1.9114187621103655
24,1.0935061413302927
25,2.16605418160437
26,1.4967594726412137
27,1.1573734331194612
28,1.0374367606209811
29,0.932787209639387
