,0
0,0.002043501939624548
1,0.00010806426143972203
2,7.340523006860167e-05
3,8.12773359939456e-05
4,0.0001297397684538737
5,0.00010464088700246066
6,4.89396697958e-05
7,7.986729906406254e-05
8,7.723628368694335e-05
9,6.381281127687544e-05
10,6.38307974440977e-05
11,0.00010489144915482029
