,0
0,0.00113094097469002
1,0.00011909225577255711
2,0.00010077761544380337
3,8.534775406587869e-05
4,8.851200254866853e-05
5,0.00012446549953892827
6,6.870710785733536e-05
7,6.715593917760998e-05
8,5.8289948356105015e-05
9,7.923693192424253e-05
10,6.426298205042258e-05
11,5.2970743126934394e-05
12,3.90990826417692e-05
13,6.340392428683117e-05
14,5.4980238928692415e-05
