,0
0,0.0036261151544749737
1,0.00011323308717692271
2,8.234463894041255e-05
3,8.164496102835983e-05
4,7.280198042280972e-05
5,7.040582568151876e-05
6,0.00012906210031360388
7,6.875317922094837e-05
8,7.858204480726272e-05
9,8.027584408409894e-05
10,5.396742562879808e-05
11,8.911477925721556e-05
12,8.080992120085284e-05
13,0.0001086762931663543
14,6.164223304949701e-05
