,0
550,2340.706106585807
551,2315.4291041814404
552,2316.3533072289365
553,2275.4840575503413
554,2275.8958773265476
555,2302.0068209096526
556,2336.0647333724955
557,2383.4843457332604
558,2382.027646715459
559,2386.0965438372486
560,2380.5908151198573
561,2397.2782233832218
562,2413.7846173554376
563,2411.7250279207715
564,2409.0829060450756
565,2423.3489415682934
566,2405.5565612431
567,2488.591103302776
568,2464.6503689989286
569,2444.356410414339
570,2472.406267238009
571,2439.232577701445
572,2421.691360837143
573,2443.894063613773
574,2480.433441636997
575,2492.75050757014
576,2485.878586980522
577,2527.0392255180404
578,2520.41871366613
579,2495.342592975112
580,2486.8329590765425
581,2443.9845707593486
582,2443.3816803424843
583,2439.7449609727346
584,2480.9156558597615
585,2475.4805668657455
586,2508.6841801740165
587,2504.3442521691372
588,2489.95754045182
589,2462.3597288023884
590,2498.98936869437
591,2518.1079607705738
592,2472.59709260185
593,2425.9108579247404
594,2434.1389140370766
595,2403.5170845074517
596,2412.147149323304
597,2432.3204317137934
598,2470.567672215709
599,2434.1590267360934
600,2416.286195614834
601,2431.1450652054073
602,2405.61689934015
603,2364.6772552149973
604,2365.702021757576
605,2354.6910548764267
606,2308.235870961191
607,2301.00216706609
608,2262.6445519964
609,2300.148358465153
610,2250.086378951875
611,2252.0454048914576
612,2233.1679199266364
613,2279.110720570583
614,2228.1949324563675
615,2221.5942880266557
616,2251.2117089895364
617,2185.2258679450733
618,2207.4187596490133
619,2285.0785508117224
620,2275.3834940552583
621,2279.2313967646824
622,2244.6412336083504
623,2293.658333880033
624,2317.8703443437876
625,2283.1896740418806
626,2295.747847086406
627,2263.01639165139
628,2317.669462630439
629,2299.907251353771
630,2315.479385928982
631,2298.319819792361
632,2296.7022191824262
633,2337.923195816995
634,2351.6066988991824
635,2345.629057585352
636,2396.575014748092
637,2423.409279665343
638,2413.4230793267725
639,2403.46680275991
640,2452.3835848133267
641,2446.214872858838
642,2393.9628166441034
643,2385.553991517434
644,2360.39742003035
645,2379.2849613446797
646,2388.7185530139277
647,2353.133792363542
648,2351.6770933457406
649,2379.053910582806
650,2377.607022637696
651,2391.1097567055504
652,2335.5523501012067
653,2303.775021485394
654,2229.8728711633516
655,2284.6865984577153
656,2258.314435064212
657,2220.4189215182696
658,2187.0845756663903
659,2227.4917238212374
660,2190.349700657967
661,2137.474641327352
662,2165.534799777348
663,2125.187744442733
664,2292.4424966967963
665,2254.135163374648
666,2178.725787010445
667,2155.4580922932023
668,2160.189972652089
669,2131.858783319003
670,2134.973063067955
671,2020.9750208721885
672,2062.5778935112558
673,2039.8826748855352
674,1993.075886652734
675,1885.286536532672
676,1854.4838153503056
677,1696.743105561557
678,1752.290455816393
679,1575.9938189702718
680,1720.4931371399725
681,1881.509028269806
682,1740.60632671023
683,1630.0241321102562
684,1664.4134135532397
685,1721.0256331102787
686,1727.7668211562893
687,1656.8282279789828
688,1606.4749822451897
689,1478.5625088437707
690,1513.0522311434283
691,1537.2844769446085
692,1629.4514107419172
693,1684.1548861069152
694,1670.3709421680535
695,1704.7100645019038
696,1747.1064076448586
697,1743.0074641129522
698,1645.113929824295
699,1615.0948680731249
700,1666.3122240341809
701,1583.8501580660272
702,1540.228166667145
703,1487.8756695957363
704,1545.6733120106696
705,1479.5168809397912
706,1473.6799058806682
707,1463.8342491583967
708,1357.9839349173096
709,1330.8582811411345
710,1394.1011915380013
711,1456.6911750472798
712,1425.7377312606973
713,1502.8348574045754
714,1480.8731391009183
715,1408.2969552530692
716,1400.4406161573138
717,1450.412088525017
718,1411.3913675798217
719,1526.434166378775
720,1531.5579990916683
721,1548.757667987914
722,1533.4969123322342
723,1467.2702094532062
724,1529.1669180384542
725,1510.982707997663
726,1554.0019316180899
727,1568.358474286882
728,1557.8899370871386
729,1547.2607435720793
730,1524.3545868835015
731,1510.0684386612672
732,1516.1465208317725
733,1514.4788837511137
734,1506.079992335544
735,1535.9081060844649
736,1564.038413704202
737,1606.8466992617714
738,1627.8339327703911
739,1606.9974218659872
740,1575.4713793494743
741,1602.3961514123002
742,1558.5931457222684
743,1522.3955609439188
744,1506.6123656674413
745,1474.2122792125656
746,1517.4224508352415
747,1505.6579935714208
748,1451.0450253519975
749,1455.515685900485
750,1425.3057987854743
751,1464.6881803977428
752,1478.8940004623191
753,1515.4231994976258
754,1522.4457200530517
755,1504.3518945194267
756,1445.4691474648648
757,1484.3894275533853
758,1502.0713106723956
759,1483.3847737098233
760,1532.020100615416
761,1575.963649921747
762,1563.1844824648558
763,1516.5282941978624
764,1495.0187437068532
765,1524.7061912010663
766,1473.8707312445088
767,1465.3613426227566
768,1463.251594078958
769,1411.4918084364963
770,1437.1606405564612
771,1383.703048784816
772,1413.2298399637132
773,1421.3574552193759
774,1360.7869583851384
775,1340.261826400266
776,1325.483407605759
777,1324.4385283641639
778,1316.4012976156675
779,1294.5098511201602
780,1268.6400146484375
781,1272.7691272288685
782,1348.9722193737762
783,1351.9660682054457
784,1411.4918084364963
785,1429.816684731995
786,1394.0510324288684
787,1439.0292819888778
788,1493.9035926571084
789,1472.8962464494716
790,1476.0207051863406
791,1520.6474730671935
792,1512.5197351731224
793,1534.4312943676468
794,1549.2197695116618
795,1501.6695472456977
796,1503.588347787247
797,1489.6940292806112
798,1565.1435084044383
799,1594.358920663804
800,1587.5171691227104
801,1570.7796017502124
802,1562.0894441141277
803,1604.1843420486503
804,1627.0703860382114
805,1622.9412734577804
806,1598.8899193093414
807,1630.9986169052934
808,1651.1720219341921
809,1626.8091662278125
810,1584.2922695291668
811,1615.5470358857729
812,1636.9762582191242
813,1652.0059631129302
814,1658.4758749990335
815,1653.8444354968217
816,1674.3393984331688
817,1718.3532195476494
818,1705.1119505670104
819,1719.5989805025938
820,1743.258627573843
821,1754.7417523282484
822,1758.1676562735493
823,1719.3880424397362
824,1699.4456881727115
825,1728.791587698868
826,1682.517295436373
827,1658.0840452834352
828,1673.1639092863743
829,1682.537285496981
830,1712.857792456583
831,1729.535021732031
832,1695.6078418127956
833,1687.801784464582
834,1663.3484216126276
835,1731.5042266595306
836,1730.1679585590114
837,1742.253973730281
838,1782.26929216953
839,1807.5162481637803
840,1811.9166369041181
841,1816.1763593897485
842,1850.515481723599
843,1823.239105343208
844,1836.9124294374783
845,1858.5426561225868
846,1841.2023209716335
847,1838.8715780154694
848,1824.3140309949194
849,1811.5147508390119
850,1785.4138636054154
851,1795.2796330267033
852,1811.3038127761542
853,1795.7719035989762
854,1757.484560337436
855,1766.988546453242
856,1769.309233059898
857,1805.446725018015
858,1828.4833689733837
859,1831.8791038701597
860,1832.532153396157
861,1809.9977137241603
862,1769.6207346178383
863,1773.5790118950365
864,1741.992753919882
865,1742.9672387149192
866,1730.5497319251012
867,1747.046192186217
868,1776.8541932361215
869,1813.9360009407505
870,1842.5084200236274
871,1866.8813320795152
872,1883.638889512621
873,1904.1338524489684
874,1895.5339566816415
875,1911.7390280838335
876,1930.0940734278574
877,1951.5836338582583
878,1944.189396286251
879,1952.2868424933881
880,1973.2740760020083
881,1967.7585362119253
882,1985.4705883794604
883,1983.4914497408613
884,2001.6454907331274
885,1986.3345759683148
886,1984.1143302183334
887,1978.5283959816923
888,1972.1188221926388
889,1957.943048538179
890,1996.4414525009852
891,1992.9452767475345
892,1936.1219964892296
893,1927.4016698046198
894,1920.208313945961
895,1954.547313641403
896,1987.2790143532354
897,2013.3597888878153
898,2012.8373492670178
899,2008.5274676722545
900,2008.5375240217627
901,2037.8934798974276
902,1998.3201502829097
903,1988.4343908010137
904,1947.0124098146875
905,1962.8658768993146
906,1974.0476790836965
907,2022.029956463292
908,2026.2294634902814
909,2046.8850827419442
910,2070.856231371134
911,2053.5860453899218
912,2077.87875192656
913,2097.7005526378935
914,2117.150513694237
915,2122.6059606640874
916,2109.0330774264917
917,2137.846480982342
918,2140.267608445672
919,2127.8401679447547
920,2083.414404415659
921,2089.5225329962814
922,2119.4109848422518
923,2119.0393904640787
924,2099.418471466094
925,2028.1583203813389
926,2043.9113466092917
927,2067.9023626606804
928,2086.6493603587114
929,2112.398520636334
930,2107.686752976464
931,2133.435913254087
932,2126.473730795711
933,2153.730117115494
934,2152.223136350151
935,2152.624899776849
936,2150.294034182276
937,2168.3979160654094
938,2148.656566150142
939,2134.531074243224
940,2174.636777189639
941,2146.677427511543
942,2131.9490451877605
943,2090.9694209413915
944,2064.5268631013296
945,2079.1144565319964
946,2034.7690211605586
947,2021.376906937295
948,2055.002764286507
949,2066.3252327255964
950,2077.0347543983135
951,2116.186085248708
952,2135.0535138640216
953,2154.4333257506237
954,2154.8853709248633
955,2144.537387280811
956,2165.263523617441
957,2178.1331982199067
958,2187.9285731946366
959,2164.319207870929
960,2132.8734935120733
961,2156.864509563463
962,2162.631212814436
963,2161.9380605288143
964,2103.627912204183
965,2123.690820026899
966,2150.113265167944
967,2166.4690591743515
968,2178.4343981515212
969,2191.826512374785
970,2179.368902825343
971,2162.6613818629608
972,2157.9395578535828
973,2182.935227748534
974,2189.023488906956
975,2190.379869706492
976,2191.6155743119275
977,2198.4573258530213
978,2181.528810478274
979,2185.6178202990804
980,2212.2109781049494
981,2230.867468657405
982,2245.5352676073207
983,2262.3531631374767
984,2278.5181317800443
985,2282.4361836592093
986,2273.0126483394693
987,2281.41141711663
988,2282.9083415324653
989,2295.8282978824727
990,2296.270286707204
991,2286.605644276082
992,2280.728321180517
993,2313.419796494317
994,2285.7918157963604
995,2277.9353540621964
996,2291.8499079062576
997,2305.5834474591693
998,2279.5026729245897
999,2292.8545617498194
1000,2286.746187892381
1001,2244.0785685895194
1002,2208.443526191592
1003,2191.5150108168446
1004,2188.36050566986
1005,2208.4636388906088
1006,2186.310972584702
1007,2143.663465980857
1008,2159.587082235225
1009,2168.980693783257
1010,2164.339075293128
1011,2119.662148303142
1012,2127.880393342788
1013,2140.9408933090945
1014,2135.2745082763868
1015,2132.8936062110897
1016,2145.552097473881
1017,2188.4407111891087
1018,2211.0356115965633
1019,2211.3870932757195
1020,2221.5442515559316
1021,2239.2159556870247
1022,2226.245962866293
1023,2210.56320844649
1024,2196.719294325804
1025,2222.6592799672676
1026,2235.679554535541
1027,2267.4971085493867
1028,2273.273868149868
1029,2271.0133970018537
1030,2292.5531165413877
1031,2314.8966082111347
1032,2314.4244503378786
1033,2329.664970656133
1034,2339.8724106838868
1035,2364.9485313749046
1036,2350.732532322411
1037,2356.157810243736
1038,2370.554333033745
1039,2376.4718815273427
1040,2380.1488262951257
1041,2349.155402387327
1042,2386.8799579916276
1043,2395.741073569354
1044,2404.3007439386474
1045,2395.7511299188623
1046,2392.7773937862094
1047,2395.710904520829
1048,2391.9836780055043
1049,2400.7241173891307
1050,2398.513927988658
1051,2409.4145203020325
1052,2422.243969506466
1053,2413.0914650698155
1054,2430.492138317819
1055,2444.647553996445
1056,2444.1955088222057
1057,2471.1705626325734
1058,2492.8809948369317
1059,2494.8601334755303
1060,2467.151947258325
1061,2482.1413041156893
1062,2496.0960833577838
1063,2472.898537810282
1064,2504.3744212176625
1065,2519.4442288710925
1066,2502.093837370631
1067,2472.406267238009
1068,2476.726327820689
1069,2499.491695616151
1070,2461.6464638177504
1071,2454.8449376746903
1072,2384.177498018882
1073,2380.158882644634
1074,2297.2749405507657
1075,2354.801429444201
1076,2336.446384100177
1077,2377.576853589171
1078,2405.4260739763095
1079,2362.7481530471223
1080,2341.5400477645453
1081,2361.7035190823444
1082,2296.340681153762
1083,2233.83114844055
1084,2157.4975690288516
1085,2208.755027749532
1086,2145.310990362499
1087,2214.421167505422
1088,2233.0877144073866
1089,2263.598924092421
1090,2233.0575453588617
1091,2222.8101252098922
1092,2274.2181838963807
1093,2245.3746112920053
1094,2214.7829508109044
1095,2164.0177626624964
1096,2172.768258395631
1097,2176.716479323321
1098,2187.456170044563
1099,2252.0152358429327
1100,2244.801889923666
1101,2282.054532931528
1102,2305.19174038198
1103,2297.5059913126397
1104,2329.825872248266
1105,2285.3397706221213
1106,2252.768726225604
1107,2234.47401897863
1108,2212.904130390571
1109,2215.616646712825
1110,2171.9041481683685
1111,2121.782075834858
1112,2098.3937049235155
1113,2093.1192722448145
1114,2109.9773931730037
1115,2087.252005498758
1116,2162.902488974343
1117,2162.138942242163
1118,2182.151813594155
1119,2209.4079546371204
1120,2235.267734759335
1121,2236.041337841023
1122,2219.9165945964887
1123,2173.803081287718
1124,2153.2479028927296
1125,2224.3570860964514
1126,2204.1737473564535
1127,2222.5589617490023
1128,2260.012486470213
1129,2295.1753709948844
1130,2273.0729864365194
1131,2267.4971085493867
1132,2215.4761030965265
1133,2271.7668873845255
1134,2280.2360506082446
1135,2279.5730673711478
1136,2279.7035546379384
1137,2255.792744105798
1138,2287.3289656102284
1139,2268.4917060434404
1140,2225.1608582266645
1141,2152.534392631274
1142,2171.0704522664473
1143,2149.1890621204484
1144,2185.135606076316
1145,2193.3837748876695
1146,2192.8814479658886
1147,2160.189972652089
1148,2176.3448849451484
1149,2118.7379452556465
1150,2096.786160663089
1151,2136.309331168474
1152,2121.912563101648
1153,2133.566645797695
1154,2097.3991074294618
1155,2130.542627917501
1156,2166.9512733971164
1157,2216.1491426831312
1158,2215.4459340480016
1159,2204.2039164049784
1160,2239.386913628666
1161,2227.3210111564135
1162,2252.156024736049
1163,2269.747523347893
1164,2271.6160421419004
1165,2286.0228665582345
1166,2307.0300901274622
1167,2311.4306015062093
1168,2344.0516823734506
1169,2328.6200914145375
1170,2305.3121712992624
1171,2345.0462798675044
1172,2368.625476142687
1173,2361.9946626644505
1174,2361.231361209088
1175,2379.907719183743
1176,2375.748560193196
1177,2351.064146579368
1178,2357.3633458006475
1179,2384.1272162713403
1180,2380.5807587703484
1181,2373.6789144090226
1182,2392.465892228269
1183,2386.6790762782794
1184,2421.691360837143
1185,2430.391574822736
1186,2450.97692226625
1187,2459.4362744172777
1188,2431.396228666298
1189,2432.390826160352
1190,2460.0389195573243
1191,2450.8766040479836
1192,2481.0363320538613
1193,2465.8559045558395
1194,2473.471259178621
1195,2505.6903313423472
1196,2495.4730802419026
1197,2510.0003355755193
1198,2515.515875365602
1199,2522.4380777027623
1200,2559.0476048957266
1201,2567.4463736728876
1202,2560.6450928066447
1203,2576.940548716003
1204,2554.0645610759498
1205,2523.8545513225304
1206,2530.1135251457767
1207,2518.6102876923546
1208,2483.638228531524
1209,2460.591528226647
1210,2493.8856486804934
1211,2500.295467746364
1212,2498.888805199287
1213,2493.6847669671442
1214,2509.4376705566883
1215,2515.485706317077
1216,2511.798705199786
1217,2486.561928193453
1218,2524.808923418551
1219,2543.38496317494
1220,2558.796441434836
1221,2581.1600458036
1222,2613.178236253977
1223,2594.51193462883
1224,2613.178236253977
1225,2613.3089687975853
1226,2635.481747802508
1227,2621.4065376431313
1228,2615.8507724550154
1229,2610.576339776315
1230,2633.472440115384
1231,2642.1424850524522
1232,2649.134836559353
1233,2659.2417130920235
1234,2657.654281530614
1235,2647.2763741148538
1236,2662.1050746569026
1237,2657.413174419232
1238,2655.9061936538883
1239,2650.782606217813
1240,2666.9272168845464
1241,2690.2454386261475
1242,2664.174475164259
1243,2694.786248344376
1244,2703.1953187478625
1245,2681.8162555236445
1246,2710.0772956869896
1247,2721.982296567109
1248,2725.47847232056
1249,2723.0171194591962
1250,2735.394523489389
1251,2753.488349023014
1252,2702.8435917918887
1253,2707.384646786935
1254,2683.3835743860373
1255,2694.6557610775853
1256,2715.0201141087337
1257,2735.7560615180546
1258,2745.9232761477742
1259,2683.6548505459446
1260,2708.078044349374
1261,2735.2738472952897
1262,2737.3434930794638
1263,2746.495997516113
1264,2763.9869326328744
1265,2773.17941719074
1266,2781.9399692733828
1267,2755.4473749625968
1268,2773.9329075734117
1269,2801.0887303981117
1270,2799.9133638897256
1271,2806.0116813976556
1272,2807.046504289743
1273,2824.3566703921715
1274,2786.2700862055717
1275,2745.8428253517077
1276,2717.0998162424157
1277,2742.7886384229887
1278,2782.0908145160074
1279,2781.8899328026587
1280,2725.5991485146596
1281,2765.2125808888018
1282,2788.4802756060444
1283,2784.0096150575573
1284,2735.8264559646123
1285,2746.988268088386
1286,2709.765794129049
1287,2679.987716850853
1288,2686.025696261733
1289,2609.410784340619
1290,2643.0868007989643
