,0
0,0.9262499439340344
1,0.9605593024058117
2,0.8328050688310982
3,1.1265167145579404
4,0.9489482726279184
5,0.896404388741887
6,1.0087569691622504
7,0.9623317058633876
8,1.6256767008944601
9,1.4333567344836682
10,0.9820905704933462
11,0.8301961765850495
12,1.114672373261825
13,1.4192514247792865
14,0.9508149611760156
15,0.8268995512413041
16,1.2310779346366925
17,1.2094711121773394
18,1.933763622794246
19,1.2157668563706485
20,0.8332474280759022
21,1.4686384121013762
22,0.9286372335971583
23,1.2126985379548638
24,1.35269618586631
25,1.4796897663959139
26,0.9500615563837551
27,1.0845761037070463
28,1.2371117555590807
29,1.1960868928285093
