,0
0,0.008261321112513542
1,6.768389721401036e-05
2,7.39697425160557e-05
3,5.384158430388197e-05
4,5.4206044296734035e-05
5,8.433724724454805e-05
6,0.00014905935677234083
7,5.574031456490047e-05
8,7.996902422746643e-05
